provider,token_amounts_a,token_amounts_b,fees_a,fees_b,invariant,token_supply,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0x12Ed17d0061C89362A1fd0ba9aA960d68B97bD79,110000000000000,0,2753939961,2754203015,159039021681430310774135,147228089029886200498142,AddLiquidity,120,68,0x1ec4d55220724eb7958659068aa396900ef645b82c4f3c55e45f4cc656f78fed,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa0b120db644703563184d5f5081a875b90262345e4ef2b710f34466b7d3e199d,18154093,2023-09-17 06:48:35
0xFab7E9d4b55372bA08daBAD90E66e608D463b3F7,29909759964815045,29998459872125274,0,0,159039081590150286257047,147228144489057909657063,AddLiquidity,118,55,0x0cbefda2b7cbafb1cf6f945d29e5b9b1ff0c8035fa9ad8ac806af094f69abf9e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x861a942b39d48501deb1d6e5991167a0ffc1bf820a7ef558b4cbd735933d878b,18154331,2023-09-17 07:36:35
0x6ee2F1828e8Df773c90862a9eB050FA2cEf3D4dF,5000000000000000000,5000000000000000000,370131500847,370166857406,159049081590503841454808,147237401845006086107581,AddLiquidity,74,35,0x3a1a04f688b7bc21018c57f8a0ddd1776034912edd3709998a4440ab59a17a57,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x65dd5347874035bf089683b76160b112e7eb8b0b63c97276f4ee7f57b6ab69fc,18154414,2023-09-17 07:53:59
0x7C34EE7FBB96499b4e5f1880722E064C469226AE,0,9999999999999999999,249489061408117,249521425338636,159059082925039208982176,147246658139451350164977,AddLiquidity,196,92,0x80b4aff5b2d6fa89ca55c892c9c37deb63e3538d12ae8a21e30eddd793a9e6f9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf3738a9314ce13da4a77f48427dfe7f2d7957e02a121de5aca70e2ff343ff492,18154723,2023-09-17 08:57:11
0xFd1BD701AFb8Da8B0347fD6F9aF61fc899890935,100000000000000,0,2504940079,2505270093,159059082775540543445851,147246658232026377681245,AddLiquidity,211,94,0xac05526955a7cf92d1915c157c2ffc96b757f20202347667ddaf01e1a887352b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc737be899b906a2ae5abc1fb27756dd377a79e5c1330b5d886a089aafd54e1e1,18154820,2023-09-17 09:17:35
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,1643275463226186474,1649999999999999999,0,0,159062376050779798700106,147249706934216316745409,AddLiquidity,123,50,0xaa75a7761eb63c07e2254da24dfbf524de282ba87b78bb43933de085e8e7b2aa,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1fc01d5d14ca44c8d8de96c0e76e018821b316ab64d88dcd67a4f12754dde21d,18155027,2023-09-17 09:59:47
0xeF3a3737a7aEF456e67CAf52c606a434954a05cb,80000000000000000,80000000000000000,5776912585,5777450907,159069233343175086243864,147249286537725848417426,AddLiquidity,120,36,0x2a66bfd8a1ae9964c7c079417553d0d297ade97d6bbe36356c495a31babcddc6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x684d2ac547484d55b5732090f152e5c6192cd318e55e90d2695f794582c4a644,18156472,2023-09-17 14:55:23
0xB9ACd5304E42eE02288bb06ccE4403449f23D5fc,100000000000000000,0,2502990909331,2503190497850,159035116043247529234008,147217703594268118739652,AddLiquidity,120,65,0x85f7273b3a348c263aad2465f534a42873dbed0945b26f748ed3606d1fa62760,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6b783eeca846d761a50754a5bbe5207ca823cf9609a34fa6a299744849a43976,18156706,2023-09-17 15:42:59
0x25221d8094E1fED84503b9c63daf380D50316a08,996489717049173636,999999999999999999,0,0,159016630882705423996604,147200581147137692275826,AddLiquidity,142,101,0xfedfb80e6394718137723fa775c33adfd8b4aba92684539bb83ad3acea9c9dae,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3848a70f5247dda44b4ea11bc09b993ef15280d0ae35306231057c7b556988be,18159165,2023-09-18 00:04:47
0x25221d8094E1fED84503b9c63daf380D50316a08,7973603394325748342,8000081470019649829,0,0,159032604966884565539682,147215367874613434749496,AddLiquidity,122,49,0x956eccbb678a31a0b94b04c72c327f40aadb2b17c62d599b540bb2ad6ef49403,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc2926cde1b31130326992d5b6f62d50b4c7bb48e9236ae9033441e00f7b6b4ef,18159340,2023-09-18 00:40:35
0x9e55958688a76229e4fd2d58D8987708693C2b47,0,39999999999999999,997997389316,998122333476,159032653588910222778127,147215404898167855181251,AddLiquidity,223,72,0xfa89959d9d40c35306cf98f9ba9c5eac5a0721eb45c2c3d205749eb8c87c9c0e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2fcf47812f24039e58be8d42e62d5fd24e5abf9553defaef6d2a20aaf10872d6,18159626,2023-09-18 01:38:35
0x5C24FB5f648fa6bf54DdE243004d424780217a82,0,4999999999999999,124750489106,124766055489,159032658613769085987587,147215409526113113320519,AddLiquidity,445,147,0x68b8e9b0bd544d6b76360d1ce99a7260e3808d2931b651258f54defb0cc18aae,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfad23c2b8fe8e80774152a98c487a194a97baddd32ba8f6e466abc958a99bf27,18160019,2023-09-18 02:58:11
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,562985986678803,0,14061296747,14060407422,158987388584222100445537,147173481019171169938485,AddLiquidity,100,0,0xabffcee94212e066a6e3299bb0522884fe76e857c3c5bd50615c61a9a36bf635,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x63bec12096d38247ba76b59511bfb35f3b91ca0f931f9a4d608c680f960f2f20,18161634,2023-09-18 08:25:35
0xeDf2cfD0A8da2891eA0f2b187EBa298A366A100d,0,2600000000000000000,64894500382237,64901117535012,158989798547445508691630,147175702378554662767893,AddLiquidity,101,41,0x3356f9bc8381622fd2a93c129b00bcad4716b0b97e2a80666d8085fe76319e60,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0a93b35d2d857687ffea3c2d071e2cf6432c0f12c8a3a704412393a1672c1db6,18162353,2023-09-18 10:51:59
0xeDf2cfD0A8da2891eA0f2b187EBa298A366A100d,0,1300000000000000000,32444854407905,32448303990456,158991098633017367834170,147176905655127905566198,AddLiquidity,258,59,0x9ee1c662b6b56b1d6810c9fbe5903e7a017861804a0d0f9801efb9cac74af8ff,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1a665cbc11e968a072cfcc38f7d48c1e550f0a5e764ee8cbc6d37967fafaf18a,18162385,2023-09-18 10:58:23
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,5000000000000000,0,125176308198,125188079126,158888844611534346275030,147075090546592245371616,AddLiquidity,135,63,0x5878a99d8d91aca6f2a6f4e1401874bd4ff5fd09956acdd5e22e5c437ff08cf7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf31a92df0443df2fd40b0ca6d5f57e354fee18293bbc637f5977a80c6bab2ca8,18166549,2023-09-19 00:59:35
0xd174ad0D1E36c7a60CD922E966354095233f8F23,400000000000000,0,10016596747,10017705100,158888846398522077181383,147075090916853271142215,AddLiquidity,269,105,0x5097b0df6444fc4b5d6721adb28c9c7a38c844fa3f429ba6918c783bb0744765,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd60058f461d62393ba39a1603268d8f285e8f737a64864c653827781fe417e45,18166656,2023-09-19 01:21:47
0x8C7f38015b27851d9b090e4B927202b71448b2A9,950000000000000000,950000000000000000,111877317885,111894320928,158869472902354105490653,147057135961242667111961,AddLiquidity,151,58,0x667ed5076fcaab780cde6b0d6e4ed04824ed46c63b749aceed53447db8b084f5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6927c5a8bdfb5d24b9076573d4849d29a18195b41be7b324ea6796eef5a4aac7,18168978,2023-09-19 09:10:35
0x7da3D4c225FF7f98f96FD21A377e31CbB8F7617D,450000000000000000,0,11288528032485,11291104650783,158869902234357307047437,147057528115714343959900,AddLiquidity,127,52,0xd85dbecee6b69cd619604fe0c3e0cbbb861a04faed273c1605a94a3d84a5c4a1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x52f70c8e8a97fc805a33af2f0f869f50f9d4843b50afa7cc87cf7ae0aa39e4ee,18169325,2023-09-19 10:20:35
0x41c8200e5f06aa3CFCCbB243eBdBFf3A06F5ccE5,2000000000000000,0,50166526924,50177667163,158869904598332757987349,147057529967122344942862,AddLiquidity,198,58,0xcdd5ed7503b0a2095c82b5fc70adbf93fa43422a8cd8824182b0a73b84957489,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc94ccd76199fb40deb884d5e4ee3089f562146a52cdf21364412b45c0eb46f23,18169362,2023-09-19 10:27:59
0xA52A050d5dB9E83c9740712073444DE5D0dFFf6C,0,5002514657698857364,124535692000361,124568637398034,158768914068471470300120,146956425179731935642372,AddLiquidity,311,131,0x902af2efc6cc7c4f5073c7362425bf84cfb9ac73673d8e8cb130af80af0e3a43,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfeb8efc4dddf5667990f3489296614ac82bc9a9c40c4febc5c56a5d7a44fea08,18170979,2023-09-19 15:54:23
0xD06ccC5E9fb553a42f3B3d35E27F064524255e10,10000000000000,0,250496217,250529366,158736268034891527731733,146926177919329652206195,AddLiquidity,2371,106,0x7546595f0cad466ecf1cd4d5092192b270e1b1e6ee798d52126778065e448081,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1b626b02e283f57cf3c0683c9ce4e4f5b12c326dcda36a16b1a6994f26dbc859,18174507,2023-09-20 03:44:59
